,age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
42788,26,1,11,8,2,1,0,4,1,66,0,39,39,0
42790,29,4,11,8,2,3,0,2,1,0,0,34,39,0
42791,48,4,15,9,6,12,1,4,0,0,0,21,39,0
42793,43,6,15,9,2,5,0,4,1,0,0,49,39,1
42794,13,4,9,12,4,12,1,4,1,0,0,59,39,0
42795,22,4,11,8,2,6,0,4,1,94,0,39,39,1
42796,18,4,9,12,2,10,0,4,1,0,55,47,39,1
42797,14,6,15,9,2,5,0,4,1,0,0,39,39,0
42798,22,4,11,8,4,4,3,4,1,0,0,39,39,0
42800,10,4,14,14,4,10,2,4,0,0,0,39,39,0
42803,23,7,7,11,0,1,4,4,0,0,0,39,39,0
42804,41,1,12,13,2,13,0,1,1,97,0,39,3,1
42805,20,2,8,10,2,11,0,4,1,0,0,78,39,1
42806,22,4,0,5,5,7,3,4,1,0,0,39,39,0
42808,3,4,15,9,4,12,3,4,0,0,0,3,39,0
42811,22,4,11,8,4,4,1,4,1,0,0,41,39,0
42814,25,4,8,10,2,3,0,4,1,0,0,44,39,1
42815,21,4,15,9,0,13,4,4,0,0,38,39,39,0
42816,50,4,11,8,2,6,0,4,1,0,0,29,39,0
42817,40,4,11,8,0,6,2,4,0,0,0,39,39,0
42818,4,4,15,9,4,3,3,4,1,0,0,19,39,0
42820,23,4,11,8,2,3,0,4,1,0,50,39,39,1
42821,18,4,0,5,2,8,5,4,0,0,0,39,39,0
42823,2,4,5,3,4,7,2,4,1,0,0,39,39,0
42824,19,6,11,8,2,4,0,4,1,0,0,95,39,0
42825,22,7,10,15,4,10,1,4,1,0,91,49,39,1
42828,15,4,9,12,4,12,1,4,1,0,23,49,39,1
42829,15,2,9,12,4,11,1,4,0,0,0,47,39,0
42830,34,1,11,8,4,8,1,4,1,0,0,39,39,0
42832,21,4,9,12,2,12,0,4,1,0,0,37,39,0
42834,35,4,12,13,2,3,0,4,1,0,0,44,39,1
42835,4,4,15,9,4,7,3,4,0,0,0,29,39,0
42836,16,4,11,8,0,3,2,4,1,0,0,39,39,0
42837,1,4,2,7,4,6,2,4,1,0,0,19,39,0
42838,15,6,9,12,2,13,0,4,1,94,0,39,24,1
42839,11,4,11,8,2,3,0,4,1,0,0,43,39,1
42840,28,4,11,8,0,12,4,4,0,0,0,31,39,0
42841,4,4,11,8,4,8,3,2,0,0,0,39,39,0
42843,36,4,9,12,2,3,0,1,1,0,40,39,25,0
42844,37,6,4,2,2,5,0,4,1,0,0,54,39,0
42848,16,7,9,12,4,1,4,4,0,0,0,39,39,0
42849,28,4,15,9,2,13,5,4,0,0,0,39,39,0
42850,30,6,5,3,2,5,0,4,1,0,0,70,39,1
42851,18,4,11,8,2,3,0,4,1,0,0,47,39,0
42852,3,4,7,11,4,12,3,4,0,0,0,19,39,0
42853,18,1,11,8,0,4,4,4,0,0,0,39,39,0
42855,23,4,0,5,4,14,1,4,1,0,0,39,39,0
42856,33,4,0,5,2,5,0,4,1,0,0,31,39,0
42857,16,4,6,4,0,3,1,4,1,0,0,49,39,0
42858,20,4,9,12,4,12,1,4,0,0,0,43,39,0
42860,8,6,11,8,2,12,0,4,1,0,0,49,39,0
42862,32,6,11,8,2,4,0,4,1,0,0,49,39,0
42863,49,4,11,8,6,12,1,2,0,0,0,23,39,0
42864,7,4,11,8,2,8,5,4,0,0,0,23,39,0
42865,33,4,13,0,2,8,0,4,1,0,0,39,26,0
42866,39,4,9,12,0,10,1,1,0,0,0,39,30,0
42867,51,4,11,8,2,8,0,4,1,0,0,39,39,0
42869,50,4,15,9,6,12,1,4,1,0,0,17,39,0
42870,0,4,1,6,4,8,3,4,1,0,0,17,39,0
42871,10,4,15,9,4,8,1,4,1,0,0,37,26,0
42872,30,2,1,6,3,3,1,2,1,0,0,39,39,0
42874,22,7,11,8,2,3,0,4,1,0,0,39,26,0
42875,19,4,11,8,0,14,4,4,1,0,0,39,39,0
42876,32,7,11,8,6,4,1,4,0,0,0,39,39,0
42877,42,4,11,8,0,1,1,4,0,0,0,15,39,0
42878,29,4,9,12,6,4,4,4,0,0,0,19,39,0
42880,25,6,12,13,0,4,4,4,0,0,0,69,39,0
42881,29,5,14,14,2,10,0,4,1,0,0,49,39,1
42882,24,4,11,8,4,13,1,2,0,0,0,39,39,0
42883,3,7,15,9,4,8,3,4,0,0,0,9,39,0
42884,13,4,1,6,2,7,0,4,1,0,0,54,39,0
42885,12,4,15,9,0,1,1,4,1,0,0,35,39,0
42886,11,4,9,12,4,8,1,4,1,0,0,49,39,0
42887,44,6,11,8,2,1,5,4,0,0,0,35,39,0
42888,13,4,9,12,2,4,0,4,1,0,55,59,39,1
42889,10,4,15,9,4,13,3,4,1,0,0,39,8,0
42890,41,6,15,9,2,10,0,4,1,0,0,31,39,0
42891,20,4,5,3,2,3,0,4,1,0,0,44,26,0
42892,7,4,8,10,4,4,1,4,1,0,0,39,39,0
42893,31,4,6,4,0,14,1,4,1,0,0,39,39,0
42895,30,4,6,4,2,3,0,4,1,70,0,47,39,1
42896,16,4,15,9,4,4,3,1,0,0,0,39,39,0
42897,9,4,9,12,4,11,2,4,1,0,0,44,39,0
42899,12,4,7,11,4,12,1,4,1,0,0,39,39,0
42900,16,4,15,9,2,13,0,2,1,0,0,39,39,0
42902,27,4,11,8,2,10,0,4,1,0,0,39,39,0
42903,27,4,15,9,0,1,1,4,1,0,0,39,39,0
42904,17,7,11,8,4,8,1,2,0,0,0,39,39,0
42905,8,4,8,10,4,10,3,4,0,0,0,35,39,0
42907,16,4,9,12,2,1,5,4,0,0,50,39,39,1
42908,28,5,9,12,2,4,0,4,1,0,0,49,39,1
42909,41,4,11,8,0,1,1,4,0,0,0,41,39,0
42910,1,4,11,8,4,6,3,4,1,0,0,25,39,0
42911,18,4,8,10,0,3,1,4,1,0,0,39,39,0
42912,38,4,0,5,2,3,0,4,1,0,0,39,39,1
42913,26,4,1,6,5,12,4,4,0,0,0,39,39,0
42914,19,4,2,7,2,7,0,4,1,0,0,39,39,0
42915,25,6,9,12,2,4,0,4,1,0,0,44,39,1
42917,3,2,15,9,4,6,1,4,1,0,0,39,39,0
42918,10,6,11,8,2,5,0,4,1,0,0,39,39,0
42919,6,4,15,9,4,12,3,4,0,0,0,7,39,0
42920,38,4,4,2,2,8,0,4,1,0,0,39,39,0
42921,34,4,1,6,4,8,2,1,1,0,0,34,39,0
42923,11,4,11,8,4,3,3,4,1,0,0,49,39,0
42926,44,6,11,8,2,4,0,4,1,0,0,29,39,1
42928,11,4,15,9,5,1,1,4,1,0,0,39,39,0
42929,22,4,12,13,2,10,0,4,1,0,0,44,39,0
42930,17,4,11,8,2,1,0,2,1,0,0,39,39,1
42931,36,4,11,8,2,10,0,4,1,0,0,39,39,1
42932,37,4,9,12,0,10,1,4,0,0,0,39,39,0
42933,27,4,9,12,2,4,0,4,1,0,0,34,39,1
42934,17,4,7,11,4,1,3,4,0,0,0,39,39,0
42935,24,4,11,8,2,3,0,4,1,121,0,59,39,1
42936,9,6,11,8,2,4,0,4,1,0,0,39,12,0
42937,21,4,12,13,4,1,1,4,0,0,0,39,39,0
42938,11,4,14,14,4,10,1,4,1,0,0,44,39,0
42939,46,4,11,8,2,7,0,4,1,0,0,39,39,1
42941,36,1,7,11,2,1,5,2,0,0,0,39,39,1
42942,18,1,7,11,0,10,4,2,0,0,0,39,39,0
42943,32,5,9,12,4,12,1,4,1,0,0,59,39,0
42945,33,7,11,8,2,3,0,4,1,0,19,39,39,1
42946,32,5,15,9,0,12,1,4,0,0,0,39,39,0
42947,26,2,11,8,2,3,0,4,1,0,0,39,39,1
42948,32,4,14,14,4,5,2,4,1,0,0,47,39,0
42949,12,4,8,10,2,13,2,4,0,0,0,39,39,0
42950,13,4,8,10,4,1,3,4,0,0,0,31,39,0
42951,15,4,11,8,2,8,5,2,0,0,0,39,39,0
42952,34,5,15,9,0,12,3,4,0,0,0,69,39,0
42953,16,1,11,8,2,10,0,4,1,0,0,39,39,0
42955,21,5,11,8,0,3,1,4,1,0,0,39,39,0
42956,28,4,11,8,2,14,0,4,1,0,0,41,39,0
42957,1,1,11,8,4,6,3,4,1,0,0,49,39,0
42958,52,6,7,11,2,12,0,4,1,114,0,14,39,1
42959,37,4,15,9,6,12,4,4,0,0,0,39,39,0
42960,27,1,9,12,2,1,0,1,1,0,55,39,30,1
42961,23,4,11,8,0,1,4,2,0,0,5,39,39,0
42962,23,4,11,8,4,6,3,4,1,0,0,43,39,0
42963,3,4,15,9,4,12,1,4,1,0,0,49,39,0
42964,19,4,11,8,2,3,0,4,1,111,0,55,39,1
42968,10,4,15,9,2,3,0,4,1,0,0,49,39,0
42971,7,4,15,9,4,4,1,2,1,0,0,34,39,0
42973,3,4,15,9,4,9,3,4,0,0,0,44,39,0
42974,45,4,1,6,0,7,1,2,0,0,0,39,39,0
42975,14,4,12,13,4,4,1,4,0,121,0,39,39,1
42976,18,4,11,8,2,4,0,4,1,0,0,44,39,1
42977,41,5,11,8,2,4,0,4,1,0,0,39,39,1
42979,21,4,11,8,2,3,0,4,1,0,35,49,39,0
42980,12,4,9,12,2,12,0,4,1,0,0,54,39,1
42981,4,4,15,9,4,10,3,2,0,0,0,39,39,0
42982,10,4,5,3,0,13,1,4,0,0,0,49,39,0
42983,31,7,9,12,0,10,1,4,1,0,0,39,39,0
42984,17,4,11,8,4,10,1,4,0,0,0,36,21,1
42986,12,4,11,8,4,12,4,4,0,0,0,41,39,0
42987,28,4,8,10,0,12,1,4,0,0,0,43,39,0
42988,5,4,15,9,4,8,3,4,1,6,0,14,39,0
42989,14,2,15,9,2,8,0,4,1,0,0,39,39,0
42990,8,4,15,9,4,6,3,1,1,0,0,39,28,0
42991,42,4,11,8,0,12,1,4,1,29,0,39,39,0
42993,1,4,1,6,4,8,3,4,0,0,36,19,39,0
42994,25,4,5,3,2,6,0,4,1,0,0,95,39,0
42995,25,6,9,12,2,10,0,4,1,0,0,51,39,1
42996,9,2,9,12,4,11,4,2,0,0,0,39,39,0
42999,1,2,15,9,4,4,3,4,1,0,0,11,39,0
43000,27,4,15,9,2,8,0,4,1,0,0,39,39,0
43001,59,2,11,8,6,8,1,4,0,0,33,39,39,0
43002,17,4,11,8,4,8,1,2,0,0,0,24,39,0
43003,43,5,15,9,2,3,0,4,1,0,0,19,39,0
43005,18,4,11,8,2,13,0,4,1,94,0,37,39,1
43007,24,4,9,12,0,4,1,4,0,0,0,44,39,1
43008,12,4,9,12,4,10,1,1,1,0,0,0,24,0
43010,22,4,11,8,2,3,0,4,1,0,47,39,39,1
43011,41,2,11,8,0,1,1,2,1,0,0,39,39,0
43012,23,4,11,8,2,7,0,4,1,0,0,39,26,0
43013,12,4,7,11,2,13,0,4,1,0,0,39,39,1
43014,27,6,9,12,2,5,0,4,1,0,0,49,39,0
43017,23,1,11,8,2,12,0,4,1,0,0,39,39,0
43018,42,5,4,2,2,4,0,1,1,121,0,39,3,1
43019,2,4,11,8,4,12,3,2,0,0,0,34,39,0
43020,6,4,15,9,4,1,3,4,0,0,0,36,39,0
43021,15,4,8,10,0,1,4,4,0,0,0,34,39,0
43023,45,4,11,8,2,1,0,4,1,0,0,41,39,0
43024,51,6,11,8,2,5,0,4,1,0,0,49,39,0
43025,47,4,11,8,2,3,0,4,1,0,0,49,39,0
43026,16,2,15,9,4,13,1,4,1,0,0,39,39,0
43027,47,4,15,9,2,8,0,4,1,0,0,19,39,0
43028,25,4,15,9,4,4,1,4,1,0,0,39,39,1
43029,43,4,15,9,0,4,1,4,0,0,0,39,39,0
43031,16,4,9,12,2,3,0,2,1,0,0,39,39,0
43032,57,6,11,8,2,5,0,4,1,0,0,13,39,0
43033,21,6,15,9,2,3,0,4,1,0,0,29,39,0
43034,26,4,8,10,0,3,1,2,1,0,0,39,39,0
43037,28,6,11,8,2,10,0,4,1,0,0,39,39,1
43039,31,4,7,11,2,3,0,4,1,0,47,45,39,1
43041,25,7,11,8,0,1,1,4,1,0,0,39,39,0
43042,5,7,15,9,4,12,3,4,0,0,0,11,39,0
43043,26,4,11,8,2,7,0,4,1,0,0,39,31,0
43044,18,4,1,6,5,3,4,4,1,0,0,39,39,0
43045,25,6,11,8,2,3,0,4,1,0,0,49,39,0
43046,39,6,12,13,5,12,4,4,0,0,0,35,39,0
43049,21,2,9,12,2,4,0,0,1,0,0,49,39,1
43050,34,2,15,9,0,11,4,2,0,0,0,39,39,0
43052,25,7,8,10,2,4,0,4,1,0,0,39,39,1
43053,4,4,15,9,4,8,3,4,1,0,0,17,39,0
43054,37,2,11,8,2,8,0,4,1,0,0,39,39,0
43056,19,2,9,12,2,1,5,4,0,0,0,39,39,1
43057,45,1,15,9,4,10,1,4,1,0,0,39,39,1
43058,35,4,0,5,6,12,4,2,0,0,0,39,39,0
43060,47,4,11,8,2,7,5,4,0,0,0,29,4,0
43061,49,4,15,9,2,14,0,2,1,0,0,39,39,1
43064,20,4,15,9,4,13,1,4,1,0,0,34,39,0
43065,0,6,1,6,4,10,3,4,0,0,0,3,39,0
43066,17,4,7,11,2,12,0,4,1,0,0,49,39,1
43067,11,4,2,7,2,7,0,4,1,0,0,39,39,0
43070,11,4,15,9,4,1,1,4,0,0,0,14,39,0
43071,15,6,11,8,2,3,0,4,1,67,0,31,39,0
43073,34,7,9,12,2,11,0,4,1,94,0,39,39,1
43074,24,4,15,9,4,10,1,4,1,0,0,39,39,0
43075,41,4,11,8,4,4,1,4,0,0,0,42,39,0
43076,14,4,15,9,2,7,5,4,0,0,0,17,39,0
43078,4,4,11,8,4,3,4,4,1,0,0,49,39,0
43079,27,6,14,14,2,10,0,4,1,0,55,49,39,1
43080,14,6,0,5,2,5,0,4,1,0,0,54,32,1
43081,22,4,9,12,0,14,1,4,1,0,0,54,39,0
43082,13,4,0,5,2,3,0,4,1,0,0,39,26,0
43083,39,6,12,13,2,12,0,4,1,0,0,39,39,1
43084,24,4,12,13,2,1,5,4,0,0,0,49,39,1
43086,16,4,11,8,2,3,0,4,1,0,0,43,39,0
43087,19,4,12,13,2,4,0,1,1,111,0,39,17,1
43089,22,4,15,9,2,7,0,4,1,0,47,41,39,1
43090,24,4,9,12,0,10,1,4,1,0,0,44,39,0
43091,2,4,15,9,4,1,3,4,1,0,0,29,39,0
43092,40,4,7,11,4,4,1,4,0,0,0,34,39,0
43093,18,4,11,8,2,4,0,4,1,0,0,54,39,1
43094,17,6,11,8,3,3,1,4,1,0,0,49,39,1
43096,4,4,9,12,4,10,1,4,1,0,0,39,39,1
43097,8,4,11,8,4,3,2,4,1,0,0,44,39,0
43099,17,2,9,12,2,14,0,4,1,0,0,39,39,1
43101,43,4,15,9,6,14,1,4,1,0,0,27,39,0
43102,18,4,11,8,2,13,5,4,0,0,0,34,39,1
43104,44,2,12,13,2,10,5,4,0,0,0,29,39,0
43106,9,4,11,8,4,3,3,4,1,0,0,49,39,0
43107,47,4,5,3,2,14,0,4,1,0,0,47,26,1
43108,30,2,12,13,0,10,4,4,1,0,0,44,39,1
43109,6,4,1,6,4,3,3,4,1,0,0,59,39,0
43110,17,4,15,9,0,10,1,4,1,0,0,14,39,0
43111,30,4,0,5,0,13,4,2,0,0,0,37,39,0
43112,26,5,15,9,4,4,1,4,1,0,0,49,39,1
43113,30,5,11,8,2,4,0,4,1,0,0,49,39,0
43114,40,4,11,8,2,12,0,4,1,0,0,39,26,0
43116,19,4,0,5,5,12,3,1,0,0,0,39,39,0
43117,55,6,9,12,6,5,1,4,1,0,0,39,39,1
43118,17,2,15,9,2,4,0,4,1,0,0,44,39,1
43121,6,4,15,9,4,12,3,2,0,0,0,13,39,0
43122,1,4,1,6,4,12,4,4,1,0,0,19,39,0
43123,24,4,15,9,2,1,0,4,1,0,0,39,39,1
43124,28,4,15,9,3,12,1,4,1,0,0,39,39,0
43125,20,4,0,5,2,14,0,4,1,0,0,49,39,1
43126,10,4,9,12,4,4,1,4,0,0,0,29,39,0
43127,33,4,11,8,0,1,1,2,0,0,0,39,39,0
43128,24,6,14,14,2,10,0,4,1,111,0,49,39,1
43132,6,4,11,8,4,12,1,4,0,0,0,23,39,0
43135,23,4,15,9,2,12,0,4,1,81,0,39,39,1
43136,25,4,9,12,2,4,0,4,1,0,0,59,39,1
43137,17,4,11,8,0,8,4,2,0,0,0,39,39,0
43138,20,2,11,8,3,8,4,4,0,0,0,9,39,0
43140,1,4,15,9,4,3,3,4,1,0,0,24,39,0
43142,10,1,15,9,2,1,0,2,1,0,0,31,39,0
43143,44,6,14,14,4,10,1,4,0,0,0,29,30,0
43144,24,4,1,6,2,3,0,4,1,0,0,39,39,0
43145,29,2,9,12,2,10,5,4,0,0,0,20,39,1
43146,29,4,12,13,2,4,0,4,1,0,0,59,39,0
43147,28,1,8,10,4,1,4,4,1,0,0,47,39,0
43148,53,2,11,8,6,8,1,4,0,0,0,19,39,0
43149,29,4,11,8,5,8,1,2,0,0,0,29,14,0
43151,19,4,12,13,4,12,1,4,0,0,0,39,39,0
43152,21,2,15,9,2,5,0,4,1,0,0,39,39,0
43153,10,4,15,9,2,10,5,4,0,0,0,39,39,1
43154,34,6,9,12,2,12,0,2,1,0,0,54,39,0
43156,28,4,8,10,2,10,0,4,1,0,51,39,39,1
43158,35,4,11,8,0,9,4,2,0,0,0,23,39,0
43159,22,5,11,8,2,4,0,4,1,0,0,44,39,1
43160,13,4,9,12,0,10,1,4,0,0,0,37,39,0
43161,27,6,15,9,2,8,5,4,0,0,0,49,39,0
43162,27,4,15,9,2,10,0,4,1,0,0,34,39,1
43163,11,7,11,8,4,1,3,2,0,0,0,39,39,0
43164,26,4,3,1,2,5,0,4,1,0,0,44,26,0
43165,26,6,14,14,2,10,0,4,1,0,51,49,39,1
43167,24,4,15,9,2,8,0,4,1,0,0,34,39,0
43168,19,4,9,12,4,10,1,4,0,0,0,39,39,0
43170,28,4,11,8,0,6,4,2,0,0,0,39,39,0
43171,13,4,12,13,3,10,1,1,0,0,0,39,36,0
43172,8,4,6,4,4,7,1,4,0,0,0,37,39,0
43174,4,4,2,7,4,7,1,2,0,0,0,39,39,0
43175,26,2,15,9,0,4,1,4,0,0,0,39,39,0
43176,2,4,0,5,4,6,3,4,1,3,0,34,39,0
43177,4,4,2,7,4,7,3,4,1,0,0,24,39,0
43178,23,4,8,10,4,12,4,4,0,74,0,49,39,1
43179,21,1,9,12,2,11,0,4,1,0,0,54,39,1
43180,7,4,8,10,4,8,4,4,0,0,0,31,39,0
43183,12,4,15,9,2,12,5,4,0,0,0,39,39,0
43184,2,1,15,9,4,1,3,2,0,0,28,19,39,0
43186,31,1,11,8,2,14,0,2,1,0,0,54,23,1
43187,47,4,9,12,0,10,1,4,0,0,0,19,39,0
43188,10,4,15,9,2,12,3,3,0,0,0,10,26,0
43189,23,2,12,13,2,10,0,4,1,97,0,39,39,1
43190,30,1,7,11,2,4,0,4,1,111,0,39,39,1
43192,22,4,9,12,2,13,0,4,1,0,0,39,39,1
43193,17,4,2,7,4,8,1,4,1,0,0,24,39,0
43195,27,4,11,8,2,1,0,2,1,0,0,39,39,1
43196,6,4,15,9,4,8,1,4,0,0,0,24,39,0
43197,19,4,11,8,5,3,4,4,0,0,0,39,39,0
43198,10,4,12,13,4,10,1,4,1,0,0,64,39,0
43199,24,1,15,9,2,4,0,4,1,0,0,39,39,1
43200,3,4,15,9,4,12,3,4,0,0,0,14,39,0
43201,13,4,11,8,4,7,2,4,1,0,0,39,39,0
43202,3,4,11,8,4,6,3,4,1,0,0,43,39,0
43203,23,4,11,8,4,8,1,2,0,0,0,39,39,0
43204,30,6,7,11,6,10,4,4,0,0,0,34,39,0
43205,34,4,9,12,2,1,0,1,1,0,0,49,30,0
43206,23,4,8,10,0,12,1,4,1,107,0,49,39,1
43207,8,4,3,1,4,8,1,1,0,0,0,39,30,0
43208,33,8,11,8,2,7,3,4,0,0,50,39,39,1
43210,45,7,11,8,2,14,0,4,1,0,0,43,39,0
43212,11,4,11,8,4,1,1,4,0,0,0,34,39,0
43213,20,6,15,9,0,12,4,4,0,0,0,39,39,0
43214,17,4,15,9,0,1,4,4,0,50,0,64,39,0
43215,41,2,11,8,2,8,0,4,1,0,0,39,39,1
43216,9,4,11,8,4,6,3,4,0,0,0,39,22,0
43217,39,4,9,12,0,10,4,2,0,0,41,39,39,0
43218,12,4,15,9,0,1,4,4,0,0,0,19,39,0
43219,20,4,9,12,2,10,5,4,0,0,0,49,39,1
43221,3,4,15,9,4,14,3,4,1,0,28,39,39,0
43222,9,4,11,8,4,14,1,2,1,0,0,36,39,0
43223,28,5,15,9,2,4,0,4,1,0,0,54,39,1
43224,3,4,1,6,4,3,1,4,1,0,0,39,39,0
43225,18,4,11,8,0,7,4,4,0,0,0,37,24,0
43226,12,4,11,8,2,7,5,4,0,0,0,39,39,1
43228,20,4,11,8,4,8,4,2,1,0,0,47,39,0
43229,23,4,6,4,0,14,1,4,1,0,0,29,39,0
43232,15,4,9,12,4,10,3,4,0,0,0,39,39,0
43233,22,2,9,12,2,10,0,4,1,0,0,39,39,1
43235,36,4,4,2,2,7,0,4,1,0,0,39,39,0
43236,16,4,9,12,2,10,0,4,1,94,0,39,39,1
43237,43,4,5,3,2,12,0,4,1,0,0,49,39,0
43239,12,4,11,8,2,3,0,0,1,0,0,64,39,0
43240,23,5,14,14,2,10,0,4,1,0,81,39,39,1
43241,45,4,15,9,2,11,0,4,1,0,0,39,39,0
43242,13,4,0,5,0,14,3,4,1,0,0,39,39,0
43244,32,4,15,9,5,12,4,4,0,0,0,35,39,0
43245,40,4,11,8,2,14,0,4,1,0,0,41,22,1
43246,20,4,11,8,0,7,3,4,0,0,0,39,39,0
43247,49,6,11,8,2,3,0,4,1,0,0,19,39,0
43248,33,4,11,8,2,1,0,4,1,0,0,34,39,0
43250,14,4,15,9,2,3,0,4,1,0,0,44,39,1
43251,21,4,7,11,4,8,4,2,0,0,0,29,39,0
43252,20,4,11,8,0,7,4,4,1,0,38,49,39,0
43254,37,4,11,8,2,4,0,4,1,0,0,47,39,1
43255,39,2,4,2,2,14,0,4,1,0,0,39,39,0
43256,7,2,11,8,4,1,3,2,1,0,0,34,6,0
43257,12,4,11,8,0,3,1,4,1,0,0,49,39,0
43258,36,6,11,8,4,3,1,4,1,0,0,34,39,0
43259,39,6,11,8,2,3,0,4,1,0,0,39,39,0
43261,21,6,11,8,2,5,0,4,1,0,0,49,39,0
43262,35,4,0,5,2,14,0,4,1,0,0,54,39,0
43263,11,4,7,11,4,1,1,2,0,0,0,37,39,0
43264,29,2,15,9,2,4,5,4,0,0,0,49,39,0
43265,26,4,8,10,4,10,1,4,0,0,0,39,39,0
43266,7,2,15,9,4,1,1,2,0,0,0,39,39,0
43267,47,4,11,8,2,5,0,4,1,0,0,69,39,0
43268,26,1,8,10,2,10,0,4,1,52,0,39,39,1
43269,47,4,11,8,2,1,0,4,1,0,0,44,39,1
43272,19,4,11,8,2,8,2,4,0,0,0,39,39,0
43274,2,4,15,9,4,6,3,4,1,0,0,23,39,0
43275,38,4,15,9,2,1,5,4,0,81,0,39,39,1
43276,24,2,12,13,2,10,0,4,1,0,0,60,39,1
43278,6,4,15,9,4,6,2,4,1,0,0,39,39,0
43279,11,4,11,8,2,4,0,4,1,70,0,44,39,1
43280,17,6,1,6,2,12,5,4,0,0,0,29,39,0
43282,30,4,13,0,4,8,1,4,1,0,0,24,8,0
43285,0,4,0,5,4,1,3,4,0,0,0,15,39,0
43286,5,4,8,10,4,8,1,4,0,0,43,39,39,0
43288,25,2,7,11,2,4,0,4,1,0,25,39,39,0
43289,35,4,11,8,4,1,2,4,0,0,0,39,39,0
43290,20,4,15,9,3,4,4,4,0,0,0,40,39,0
43291,25,4,11,8,2,3,0,4,1,0,40,59,39,0
43292,31,7,9,12,2,10,0,4,1,0,0,39,39,0
43293,29,4,0,5,2,7,5,2,0,0,0,29,39,0
43294,1,4,11,8,4,12,1,4,0,0,0,8,39,0
43296,73,2,11,8,4,3,3,4,1,106,0,39,39,1
43298,23,4,9,12,2,10,5,4,0,0,0,39,39,1
43300,16,6,11,8,5,8,4,4,0,0,0,7,39,0
43301,19,2,9,12,2,10,0,4,1,0,0,34,39,1
43302,21,4,6,4,2,5,0,4,1,0,0,59,26,0
43303,14,4,11,8,2,4,5,4,0,0,0,39,39,1
43304,35,1,0,5,5,1,4,2,0,0,0,39,39,0
43305,4,4,15,9,2,1,2,4,0,0,0,39,39,0
43306,18,4,9,12,4,10,1,4,1,0,0,44,39,0
43307,37,4,11,8,2,3,0,4,1,0,0,42,39,0
43308,20,4,15,9,2,12,0,4,1,0,0,39,39,1
43309,35,4,11,8,4,1,1,4,0,0,0,39,39,0
43310,25,4,9,12,0,10,4,4,1,95,0,39,39,1
43311,17,4,15,9,4,10,3,4,1,0,0,34,39,0
43313,39,4,15,9,4,3,4,4,1,0,0,39,39,0
43314,19,6,11,8,4,5,1,4,1,0,0,59,39,0
43315,22,7,10,15,4,10,1,2,0,0,0,29,39,0
43316,7,4,9,12,4,10,3,4,0,0,0,54,39,0
43318,12,4,11,8,2,1,5,4,0,0,0,17,39,0
43319,10,4,11,8,4,1,1,4,1,0,0,44,39,0
43320,36,4,15,9,0,1,1,4,0,0,0,34,39,0
43321,19,4,9,12,0,4,1,4,1,75,0,39,39,1
43322,10,4,1,6,0,3,4,3,1,0,0,34,39,0
43323,31,4,15,9,4,10,4,4,0,0,0,44,39,0
43324,42,2,9,12,0,1,1,4,0,0,0,44,39,0
43325,12,4,11,8,4,3,4,2,1,0,0,39,39,0
43327,12,4,11,8,2,7,5,2,0,0,60,31,39,0
43329,15,4,9,12,4,12,1,4,1,0,0,54,8,0
43330,6,4,11,8,4,8,3,2,1,0,0,35,39,0
43331,25,5,9,12,2,12,0,4,1,0,0,49,39,0
43332,51,2,0,5,2,8,0,2,1,0,0,19,39,0
43333,34,6,15,9,2,8,0,4,1,0,0,95,39,0
43334,19,4,6,4,2,6,0,4,1,0,0,59,39,0
43336,53,6,11,8,2,5,0,4,1,0,0,39,39,0
43337,12,6,7,11,2,13,0,4,1,0,0,59,39,0
43338,36,4,13,0,4,8,1,4,0,0,0,14,8,0
43339,14,6,11,8,2,3,0,4,1,94,0,44,39,1
43340,8,2,11,8,2,3,0,4,1,0,0,39,39,0
43341,0,4,1,6,4,12,3,2,0,0,0,34,39,0
43342,24,4,0,5,2,1,5,4,0,0,0,29,39,0
43343,55,6,11,8,2,5,0,4,1,43,0,41,39,0
43345,31,4,12,13,2,10,0,4,1,94,0,54,39,1
43346,17,4,11,8,5,12,4,4,0,0,0,49,39,0
43347,28,4,15,9,0,9,1,4,0,0,0,28,39,0
43348,5,4,11,8,4,1,1,4,0,0,0,34,39,0
43350,13,4,11,8,0,8,4,4,0,0,0,37,39,0
43352,4,7,15,9,4,1,3,4,0,0,0,19,39,0
43353,15,4,9,12,2,12,0,2,1,0,0,59,39,1
43354,27,4,11,8,0,7,1,4,0,0,0,39,39,0
43357,33,4,10,15,2,10,0,4,1,0,0,54,39,1
43358,29,4,9,12,5,10,1,2,0,0,49,39,39,0
43359,15,4,8,10,2,3,0,4,1,0,0,39,39,1
43360,27,5,15,9,2,12,0,4,1,0,0,44,39,1
43361,26,4,11,8,4,8,1,2,0,0,0,92,39,0
43363,19,2,9,12,2,11,0,4,1,0,55,39,39,1
43365,21,4,9,12,2,13,0,2,1,0,0,54,39,1
43366,21,5,9,12,4,4,1,4,1,0,0,59,39,0
43367,39,6,11,8,2,4,0,0,1,0,0,29,39,1
43368,11,4,14,14,2,10,0,4,1,0,0,49,39,1
43369,24,4,9,12,2,1,0,4,1,0,0,49,39,0
43370,39,4,11,8,6,1,1,2,0,0,0,39,39,0
